"StateNumber","State","CountyNumber","County","PrecinctNumber","Precinct"
"VA","Virginia","51141","Patrick County","301","Critz/Stella"
"VA","Virginia","51141","Patrick County","302","Liberty"
"VA","Virginia","51141","Patrick County","401","Meadows Of Dan"
"VA","Virginia","51141","Patrick County","402","Stuart Administration"
"VA","Virginia","51141","Patrick County","501","Stuart Community"
"VA","Virginia","51141","Patrick County","502","Elamsville"
"VA","Virginia","51141","Patrick County","503","Woolwine"
"VA","Virginia","51730","Petersburg city","101","First Ward First Precinct"
"VA","Virginia","51730","Petersburg city","201","Second Ward First Precinct"
"VA","Virginia","51730","Petersburg city","301","Third Ward First Precinct"
"VA","Virginia","51730","Petersburg city","401","Fourth Ward First Precinct"
"VA","Virginia","51730","Petersburg city","501","Fifth Ward First Precinct"
"VA","Virginia","51730","Petersburg city","601","Sixth Ward First Precinct"
"VA","Virginia","51730","Petersburg city","701","Seventh Ward First Precinct"
"VA","Virginia","51143","Pittsylvania County","103","Twin Springs"
"VA","Virginia","51143","Pittsylvania County","105","Chatham"
"VA","Virginia","51143","Pittsylvania County","106","Tunstall"
"VA","Virginia","51143","Pittsylvania County","108","West Blairs"
"VA","Virginia","51143","Pittsylvania County","201","Callands"
"VA","Virginia","51143","Pittsylvania County","202",""
"VA","Virginia","51143","Pittsylvania County","204","Sandy Level"
"VA","Virginia","51143","Pittsylvania County","206","Climax"
"VA","Virginia","51143","Pittsylvania County","207","Gretna"
"VA","Virginia","51143","Pittsylvania County","301","Central"
"VA","Virginia","51143","Pittsylvania County","305","Riceville"
"VA","Virginia","51143","Pittsylvania County","307","East Blairs"
"VA","Virginia","51143","Pittsylvania County","308","Mt. Airy"
"VA","Virginia","51143","Pittsylvania County","309","East Gretna"
"VA","Virginia","51143","Pittsylvania County","402","Keeling"
"VA","Virginia","51143","Pittsylvania County","404","Kentuck"
"VA","Virginia","51143","Pittsylvania County","405","Ringgold"
"VA","Virginia","51143","Pittsylvania County","501","Hurt"
"VA","Virginia","51143","Pittsylvania County","502","Motley Sycamore"
"VA","Virginia","51143","Pittsylvania County","503","Renan"
"VA","Virginia","51143","Pittsylvania County","603","Stony Mill"
"VA","Virginia","51143","Pittsylvania County","604","Swansonville"
"VA","Virginia","51143","Pittsylvania County","605","Whitmell"
"VA","Virginia","51143","Pittsylvania County","606","Brosville"
"VA","Virginia","51143","Pittsylvania County","607","Dry Fork"
"VA","Virginia","51143","Pittsylvania County","702","Bachelors Hall"
"VA","Virginia","51143","Pittsylvania County","703","Ferry Road"
"VA","Virginia","51143","Pittsylvania County","704","Mt. Hermon"
"VA","Virginia","51143","Pittsylvania County","705","Mt. Cross"
"VA","Virginia","51735","Poquoson city","1",""
"VA","Virginia","51735","Poquoson city","2",""
"VA","Virginia","51735","Poquoson city","3",""
"VA","Virginia","51740","Portsmouth city","1",""
"VA","Virginia","51740","Portsmouth city","5",""
"VA","Virginia","51740","Portsmouth city","7",""
"VA","Virginia","51740","Portsmouth city","9",""
"VA","Virginia","51740","Portsmouth city","10",""
"VA","Virginia","51740","Portsmouth city","11",""
"VA","Virginia","51740","Portsmouth city","13",""
"VA","Virginia","51740","Portsmouth city","14",""
"VA","Virginia","51740","Portsmouth city","16",""
"VA","Virginia","51740","Portsmouth city","17",""
"VA","Virginia","51740","Portsmouth city","19",""
"VA","Virginia","51740","Portsmouth city","20",""
"VA","Virginia","51740","Portsmouth city","21",""
"VA","Virginia","51740","Portsmouth city","22",""
"VA","Virginia","51740","Portsmouth city","23",""
"VA","Virginia","51740","Portsmouth city","24",""
"VA","Virginia","51740","Portsmouth city","25",""
"VA","Virginia","51740","Portsmouth city","26",""
"VA","Virginia","51740","Portsmouth city","27",""
"VA","Virginia","51740","Portsmouth city","28",""
"VA","Virginia","51740","Portsmouth city","29",""
"VA","Virginia","51740","Portsmouth city","30",""
"VA","Virginia","51740","Portsmouth city","31",""
"VA","Virginia","51740","Portsmouth city","32",""
"VA","Virginia","51740","Portsmouth city","33",""
"VA","Virginia","51740","Portsmouth city","34",""
"VA","Virginia","51740","Portsmouth city","35",""
"VA","Virginia","51740","Portsmouth city","36",""
"VA","Virginia","51740","Portsmouth city","37",""
"VA","Virginia","51740","Portsmouth city","38",""
"VA","Virginia","51740","Portsmouth city","39",""
"VA","Virginia","51145","Powhatan County","101","Subletts"
"VA","Virginia","51145","Powhatan County","102","Manakin"
"VA","Virginia","51145","Powhatan County","103","Flat Rock"
"VA","Virginia","51145","Powhatan County","201","Powhatan Station"
"VA","Virginia","51145","Powhatan County","202","Graceland"
"VA","Virginia","51145","Powhatan County","301","Bethesda"
"VA","Virginia","51145","Powhatan County","302","Lee's Landing"
"VA","Virginia","51145","Powhatan County","401","Powhatan Courthouse"
"VA","Virginia","51145","Powhatan County","402","Ballsville"
"VA","Virginia","51145","Powhatan County","501","Smith Cross Roads"
"VA","Virginia","51145","Powhatan County","502","Pineville"
"VA","Virginia","51145","Powhatan County","503",""
"VA","Virginia","51147","Prince Edward County","101","Farmville"
"VA","Virginia","51147","Prince Edward County","201","Lockett"
"VA","Virginia","51147","Prince Edward County","301","Leigh"
"VA","Virginia","51147","Prince Edward County","302","Mt. Pleasant"
"VA","Virginia","51147","Prince Edward County","401","Hampden"
"VA","Virginia","51147","Prince Edward County","501","Darlington Heights"
"VA","Virginia","51147","Prince Edward County","502","Buffalo Heights"
"VA","Virginia","51147","Prince Edward County","601","Prospect"
"VA","Virginia","51147","Prince Edward County","701","West End"
"VA","Virginia","51147","Prince Edward County","801","Center"
"VA","Virginia","51149","Prince George County","101","Richard Bland"
"VA","Virginia","51149","Prince George County","102","Templeton"
"VA","Virginia","51149","Prince George County","103","Union Branch"
"VA","Virginia","51149","Prince George County","104","Rives"
"VA","Virginia","51149","Prince George County","105","Harrison"
"VA","Virginia","51149","Prince George County","201","Bland"
"VA","Virginia","51149","Prince George County","202","Blackwater"
"VA","Virginia","51149","Prince George County","203","Brandon"
"VA","Virginia","51149","Prince George County","204","Courts Bldg"
"VA","Virginia","51149","Prince George County","205","Jefferson Park"
"VA","Virginia","51153","Prince William County","101","Brentsville"
"VA","Virginia","51153","Prince William County","102","Bennett"
"VA","Virginia","51153","Prince William County","103","Buckhall"
"VA","Virginia","51153","Prince William County","104","Nokesville"
"VA","Virginia","51153","Prince William County","105","Parkside"
"VA","Virginia","51153","Prince William County","106","Ellis"
"VA","Virginia","51153","Prince William County","107","Marsteller"
"VA","Virginia","51153","Prince William County","108","Victory"
"VA","Virginia","51153","Prince William County","109","Park"
"VA","Virginia","51153","Prince William County","110","Buckland Mills"
"VA","Virginia","51153","Prince William County","111","Bristow Run"
"VA","Virginia","51153","Prince William County","112","Cedar Point"
"VA","Virginia","51153","Prince William County","201","Saunders"
"VA","Virginia","51153","Prince William County","202","Marshall"
"VA","Virginia","51153","Prince William County","203","Benton"
"VA","Virginia","51153","Prince William County","204","McCoart"
"VA","Virginia","51153","Prince William County","205","Beville"
"VA","Virginia","51153","Prince William County","206","King"
"VA","Virginia","51153","Prince William County","207","Lodge"
"VA","Virginia","51153","Prince William County","208","Westridge"
"VA","Virginia","51153","Prince William County","209","Woodbine"
"VA","Virginia","51153","Prince William County","210","Penn"
"VA","Virginia","51153","Prince William County","211","Powell"
"VA","Virginia","51153","Prince William County","212",""
"VA","Virginia","51153","Prince William County","213",""
"VA","Virginia","51153","Prince William County","214",""
"VA","Virginia","51153","Prince William County","215",""
"VA","Virginia","51153","Prince William County","301","Dumfries"
"VA","Virginia","51153","Prince William County","302","Potomac"
"VA","Virginia","51153","Prince William County","303","Graham Park"
"VA","Virginia","51153","Prince William County","304","Quantico"
"VA","Virginia","51153","Prince William County","305","Pattie"
"VA","Virginia","51153","Prince William County","306","Washington-Reid"
"VA","Virginia","51153","Prince William County","307","Henderson"
"VA","Virginia","51153","Prince William County","308","Montclair"
"VA","Virginia","51153","Prince William County","309","Ashland"
"VA","Virginia","51153","Prince William County","310","Forest Park"
"VA","Virginia","51153","Prince William County","311","Swans Creek"
"VA","Virginia","51153","Prince William County","312",""
"VA","Virginia","51153","Prince William County","313",""
"VA","Virginia","51153","Prince William County","314",""
"VA","Virginia","51153","Prince William County","401","Evergreen"
"VA","Virginia","51153","Prince William County","402","Battlefield"
"VA","Virginia","51153","Prince William County","403","Bull Run"
"VA","Virginia","51153","Prince William County","404","Sinclair"
"VA","Virginia","51153","Prince William County","405","Stonewall"
"VA","Virginia","51153","Prince William County","406","Alvey"
"VA","Virginia","51153","Prince William County","407","Westgate"
"VA","Virginia","51153","Prince William County","408","Glenkirk"
"VA","Virginia","51153","Prince William County","409","Sudley North"
"VA","Virginia","51153","Prince William County","410","Mountain View"
"VA","Virginia","51153","Prince William County","411","Mullen"
"VA","Virginia","51153","Prince William County","412","Pace West"
"VA","Virginia","51153","Prince William County","413",""
"VA","Virginia","51153","Prince William County","501","Lake Ridge"
"VA","Virginia","51153","Prince William County","502","Occoquan"
"VA","Virginia","51153","Prince William County","503","Old Bridge"
"VA","Virginia","51153","Prince William County","504","Rockledge"
"VA","Virginia","51153","Prince William County","505","Mohican"
"VA","Virginia","51153","Prince William County","506","Bethel"
"VA","Virginia","51153","Prince William County","507","Chinn"
"VA","Virginia","51153","Prince William County","508","Springwoods"
"VA","Virginia","51153","Prince William County","509",""
"VA","Virginia","51153","Prince William County","510",""
"VA","Virginia","51153","Prince William County","511",""
"VA","Virginia","51153","Prince William County","512",""
"VA","Virginia","51153","Prince William County","513",""
"VA","Virginia","51153","Prince William County","514",""
"VA","Virginia","51153","Prince William County","601","Dale"
"VA","Virginia","51153","Prince William County","602","Neabsco"
"VA","Virginia","51153","Prince William County","603","Godwin"
"VA","Virginia","51153","Prince William County","604","Civic Center"
"VA","Virginia","51153","Prince William County","605","Minnieville"
"VA","Virginia","51153","Prince William County","606","Bel Air"
"VA","Virginia","51153","Prince William County","607","Kerrydale"
"VA","Virginia","51153","Prince William County","608","Enterprise"
"VA","Virginia","51153","Prince William County","609","Freedom"
"VA","Virginia","51153","Prince William County","610",""
"VA","Virginia","51153","Prince William County","611",""
"VA","Virginia","51153","Prince William County","701","Belmont"
"VA","Virginia","51153","Prince William County","702","Library"
"VA","Virginia","51153","Prince William County","703","Lynn"
"VA","Virginia","51153","Prince William County","704","Featherstone"
"VA","Virginia","51153","Prince William County","705","Potomac View"
"VA","Virginia","51153","Prince William County","706","Rippon"
"VA","Virginia","51153","Prince William County","707","Kilby"
"VA","Virginia","51153","Prince William County","708","River Oaks"
"VA","Virginia","51153","Prince William County","709",""
"VA","Virginia","51153","Prince William County","710",""
"VA","Virginia","51153","Prince William County","711",""
"VA","Virginia","51153","Prince William County","712",""
"VA","Virginia","51155","Pulaski County","101","Belspring"
"VA","Virginia","51155","Pulaski County","102","New River"
"VA","Virginia","51155","Pulaski County","103","West Cloyd"
"VA","Virginia","51155","Pulaski County","201","Draper"
"VA","Virginia","51155","Pulaski County","202","South Pulaski"
"VA","Virginia","51155","Pulaski County","203","Newbern"
"VA","Virginia","51155","Pulaski County","301","Dublin"
"VA","Virginia","51155","Pulaski County","302","Hiwassee"
"VA","Virginia","51155","Pulaski County","304","Snowville"
"VA","Virginia","51155","Pulaski County","401","Massie"
"VA","Virginia","51155","Pulaski County","402","Walker"
"VA","Virginia","51155","Pulaski County","501","Robinson"
"VA","Virginia","51750","Radford city","1","East"
"VA","Virginia","51750","Radford city","2","West One"
"VA","Virginia","51750","Radford city","3","West Two"
"VA","Virginia","51157","Rappahannock County","101","Washington"
"VA","Virginia","51157","Rappahannock County","201","Amissville"
"VA","Virginia","51157","Rappahannock County","301","Sperryville"
"VA","Virginia","51157","Rappahannock County","401","Scrabble"
"VA","Virginia","51157","Rappahannock County","501","Chester Gap"
"VA","Virginia","51157","Rappahannock County","502","Flint Hill"
"VA","Virginia","51760","Richmond city","101","101"
"VA","Virginia","51760","Richmond city","102","102"
"VA","Virginia","51760","Richmond city","104","104"
"VA","Virginia","51760","Richmond city","105","105"
"VA","Virginia","51760","Richmond city","106","106"
"VA","Virginia","51760","Richmond city","111","111"
"VA","Virginia","51760","Richmond city","112","112"
"VA","Virginia","51760","Richmond city","113","113"
"VA","Virginia","51760","Richmond city","114","114"
"VA","Virginia","51760","Richmond city","203","203"
"VA","Virginia","51760","Richmond city","204","204"
"VA","Virginia","51760","Richmond city","206","206"
"VA","Virginia","51760","Richmond city","207","207"
"VA","Virginia","51760","Richmond city","208","208"
"VA","Virginia","51760","Richmond city","213","213"
"VA","Virginia","51760","Richmond city","301","301"
"VA","Virginia","51760","Richmond city","302","302"
